F.SIEMBRA;CODIGO;ESPECIE;CLIMA;UBICACI;RESPONSABLE;S.VANA;S.STOCK;C.SOLIC;DISPONE;F.GERMI;E.CAPSU
15/8/2017;PIS8478        ;Bulbophyllum gracillimum;IW;P-101 N-F   ;MANUEL RUIZ         ;  ;1;500;0;20/10/2017;Cerrada   
6/11/2018;PRS4880        ;Bulbophyllum graveolens;Cool ;P-102 N-A   ;MANUEL RUIZ         ;  ;0;900;0;28/12/2018;Cerrada   
29/11/2018;PRS4880        ;Bulbophyllum graveolens;Cool ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;900;0;19/1/2019;Abierta   
11/1/2017;PIS5171-001    ;Bulbophyllum habrotinum 002903;Warm ;P-102 N-B   ;MANUEL RUIZ         ;  ;0;1000;0;-;Semiabiert
7/2/2013;PIS7339        ;Bulbophyllum hirundinis;Warm ;P-109 N-E   ;ANTONIO TENELANDA   ;  ;0;600;0;-;Cerrada   
19/2/2013;PIS7339        ;Bulbophyllum hirundinis;Warm ;P-102 N-C   ;ANTONIO TENELANDA   ;  ;0;600;0;-;Cerrada   
5/7/2019;PIS7339        ;Bulbophyllum hirundinis;Warm ;P-101 N-A   ;MANUEL RUIZ         ;  ;0;600;0;-;Abierta   
7/12/2012;PIS8854-001    ;Bulbophyllum incarum 003108;Intermedio ;P-109 N-D   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Cerrada   
26/10/2016;PIS3891        ;Bulbophyllum kermesinum;Intermedio ;P-          ;                    ;  ;0;700;0;-;Abierta   
22/12/2015;PIS3891        ;Bulbophyllum kermesinum;Intermedio ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;700;0;18/3/2016;Cerrada   
26/12/2012;PIS3891-001    ;Bulbophyllum kermesinum 002627;Intermedio ;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Cerrada   
29/9/2015;PIS3891-003    ;Bulbophyllum kermesinum 002627 x self;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;700;0;-;Cerrada   
8/11/2023;PIS9493        ;Bulbophyllum lasiochilum;Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;900;0;-;Abierta   
17/11/2017;PIS9493        ;Bulbophyllum lasiochilum;Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;1;900;0;22/12/2017;Cerrada   
28/12/2017;PIS9493        ;Bulbophyllum lasiochilum;Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;900;0;17/2/2018;Abierta   
22/8/2019;PIS9493        ;Bulbophyllum lasiochilum;Intermedio ;P-102 N-E   ;MANUEL RUIZ         ;  ;0;900;0;20/9/2019;Abierta   
22/10/2013;PIS9493-001    ;Bulbophyllum lasiochilum 003224;Intermedio ;P-101 N-D   ;PAOLA MEDINA        ;  ;0;600;0;-;Abierta   
4/11/2015;PIS9493-001    ;Bulbophyllum lasiochilum 003224;Intermedio ;P-          ;                    ;  ;0;600;0;-;Abierta   
6/9/2013;PIS2352-002    ;Bulbophyllum lobbii 002790;Intermedio ;P-101 N-C   ;PAOLA MEDINA        ;  ;0;      ;0;-;Cerrada   
1/2/2009;PIS2353        ;Bulbophyllum longissimum;IW;P-          ;                    ;  ;0;900;0;-;Abierta   
1/12/2017;PIS2353        ;Bulbophyllum longissimum;IW;P-101 N-F   ;MANUEL RUIZ         ;  ;0;900;0;26/1/2018;Abierta   
3/1/2018;PIS9529        ;Bulbophyllum macrochilum;Warm ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;800;0;26/5/2018;Abierta   
6/7/2016;PIS4415        ;Bulbophyllum makoyanum;Warm ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;800;0;23/8/2016;Abierta   
28/6/2016;PIS4415-001    ;Bulbophyllum makoyanum 003172;Warm ;P-102 N-C   ;MANUEL RUIZ         ;  ;0;800;0;9/9/2016;Abierta   
8/4/2014;PIS6930        ;Bulbophyllum maquilingense;Warm ;P-102 N-E   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Abierta   
29/1/2015;PIS7412        ;Bulbophyllum maxillare;Warm ;P-109 N-D   ;MANUEL RUIZ         ;  ;0;400;0;16/3/2015;Abierta   
21/12/2018;PIS2355        ;Bulbophyllum medusae;Warm ;P-101 N-A   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
19/2/2019;PIS2355        ;Bulbophyllum medusae;Warm ;P-102 N-B   ;MANUEL RUIZ         ;  ;1;1500;0;-;Cerrada   
22/2/2019;PIS2355        ;Bulbophyllum medusae;Warm ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;1500;0;-;Abierta   
12/2/2020;PIS10786-003   ;Bulbophyllum membranifolium subsp. membranifolium (syn costatum Ivan);Warm ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;700;0;3/4/2020;Abierta   
7/11/2018;PIS11262       ;Bulbophyllum micropetalum;Intermedio ;P-102 N-A   ;MANUEL RUIZ         ;  ;0;900;0;-;Abierta   
20/11/2020;PIS10797       ;Bulbophyllum monstrabile;Warm ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;900;0;-;Abierta   
5/5/2014;PIS7407        ;Bulbophyllum nasica;Warm ;P-102 N-D   ;ANTONIO TENELANDA   ;  ;0;700;0;-;Cerrada   
20/11/2018;PIS13609-001   ;Bulbophyllum odontopetalum L;Warm ;P-          ;                    ;  ;0;1000;0;-;Abierta   
21/12/2020;PIS10798       ;Bulbophyllum papulosum;Warm ;P-          ;                    ;  ;1;900;0;-;Abierta   
7/3/2014;PIS3894        ;Bulbophyllum pardalotum;Warm ;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;700;0;-;Abierta   
30/1/2015;PIS3894-003    ;Bulbophyllum pardalotum;Warm ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;      ;0;20/3/2015;Abierta   
31/10/2017;PIS3894        ;Bulbophyllum pardalotum;Warm ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;700;0;22/12/2017;Abierta   
8/1/2017;PIS11549-001   ;Bulbophyllum patella (2204 x 'Popow');Intermedio ;P-          ;                    ;  ;0;1200;0;-;Abierta   
14/1/2025;PIS11549-001   ;Bulbophyllum patella (2204 x 'Popow');Intermedio ;P-          ;                    ;  ;0;1200;0;-;Abierta   
2/2/2010;PIS4270        ;Bulbophyllum pecten-veneris;Intermedio ;P-106 N-C   ;EDISON LOJANO       ;  ;0;      ;0;-;Abierta   
6/1/2025;PIS4270-003    ;Bulbophyllum pecten-veneris (Autopoli);Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;700;0;-;Abierta   
29/8/2014;PIS10395       ;Bulbophyllum pectinatum;IW;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;400;0;12/9/2014;Abierta   
10/11/2022;PIS8235        ;Bulbophyllum phalaenopsis NFS;Warm ;P-          ;                    ;  ;1;2800;0;-;Abierta   
14/2/2024;PIS11380-002   ;Bulbophyllum pleurothallidanthum L;Intermedio ;P-          ;                    ;  ;0;1000;0;-;Abierta   
8/12/2015;PIS11380-001   ;Bulbophyllum pleurothallidanthum 'Popow';Intermedio ;P-109 N-A   ;PAOLA MEDINA        ;  ;0;1000;0;-;Abierta   
9/4/2016;PIS11380-001   ;Bulbophyllum pleurothallidanthum 'Popow';Intermedio ;P-          ;                    ;  ;0;1000;0;-;Abierta   
14/1/2025;PIS11380-001   ;Bulbophyllum pleurothallidanthum 'Popow';Intermedio ;P-          ;                    ;  ;0;1000;0;-;Abierta   
11/6/2012;PRS4889        ;Bulbophyllum plumatum;Intermedio ;P-101 N-A   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Abierta   
28/11/2012;PRS4889        ;Bulbophyllum plumatum;Intermedio ;P-          ;                    ;  ;1;      ;0;-;Cerrada   
29/8/2014;PRS4889        ;Bulbophyllum plumatum;Intermedio ;P-101 N-C   ;ANTONIO TENELANDA   ;  ;0;      ;0;10/10/2014;Cerrada   
17/11/2017;PIS7348        ;Bulbophyllum putidum;Warm ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;1000;0;5/1/2018;Cerrada   
14/10/2014;PRS10126       ;Bulbophyllum retusiusculum;Warm ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;500;0;-;Cerrada   
15/12/2015;PIS2360        ;Bulbophyllum sanguineopunctatum;IW;P-101 N-B   ;MANUEL RUIZ         ;  ;0;700;0;5/2/2016;Cerrada   
15/2/2018;PIS2360        ;Bulbophyllum sanguineopunctatum;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;1;700;0;16/3/2018;Cerrada   
25/2/2014;PIS5166        ;Bulbophyllum sp ec;Warm ;P-102 N-D   ;ANTONIO TENELANDA   ;  ;0;200;0;-;Abierta   
6/9/2017;PIS5166        ;Bulbophyllum sp ec;Warm ;P-102 N-C   ;MANUEL RUIZ         ;  ;0;200;0;-;Cerrada   
6/9/2016;PIS5166        ;Bulbophyllum sp ec;Warm ;P-101 N-C   ;MANUEL RUIZ         ;  ;1;200;0;21/10/2016;Cerrada   
2/5/2017;PIS5166-016    ;Bulbophyllum sp ec #2 x self;Warm ;P-          ;                    ;SI;0;200;0;-;Abierta   
24/2/2017;PIS5166-016    ;Bulbophyllum sp ec #2 x self;Warm ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;200;0;13/4/2017;Cerrada   
6/5/2014;PIS5166-012    ;Bulbophyllum sp ec 003124;Warm ;P-102 N-E   ;ANTONIO TENELANDA   ;  ;0;200;0;-;Abierta   
30/3/2010;PIS5166-007    ;Bulbophyllum sp ec 6-1;Warm ;P-102 N-C   ;EDISON LOJANO       ;  ;0;      ;0;-;Abierta   
26/3/2014;PIS5166-015    ;Bulbophyllum sp ec Quezon x self;Warm ;P-102 N-D   ;ANTONIO TENELANDA   ;  ;0;200;0;-;Cerrada   
19/8/2011;PIS2361        ;Bulbophyllum speciosum;Intermedio ;P-102 N-D   ;GENOVEVA VILLA      ;  ;0;      ;0;-;Cerrada   
24/7/2012;PIS2361-001    ;Bulbophyllum speciosum 002266;Intermedio ;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Abierta   
15/1/2019;PIS12774       ;Bulbophyllum sprucei;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;0;800;0;11/4/2019;Cerrada   
23/1/2012;PRS0085        ;Bulbophyllum steyermarkii;Cool ;P-102 N-E   ;ANTONIO TENELANDA   ;  ;0;400;0;-;Abierta   
26/9/2017;PRS0085        ;Bulbophyllum steyermarkii;Cool ;P-          ;                    ;  ;1;400;0;-;Abierta   
27/11/2017;PRS0085        ;Bulbophyllum steyermarkii;Cool ;P-          ;                    ;  ;1;400;0;-;Cerrada   
15/3/2018;PRS0085        ;Bulbophyllum steyermarkii;Cool ;P-          ;                    ;  ;1;400;0;-;Abierta   
2/4/2015;PRS0085        ;Bulbophyllum steyermarkii;Cool ;P-108 N-F   ;MANUEL RUIZ         ;  ;1;400;0;5/6/2015;Cerrada   
30/5/2017;PRS0085        ;Bulbophyllum steyermarkii;Cool ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;400;0;30/6/2017;Cerrada   
27/10/2017;PRS0085-002    ;Bulbophyllum steyermarkii (Autopoli);Cool ;P-101 N-B   ;MANUEL RUIZ         ;  ;1;250;0;8/12/2017;Cerrada   
17/1/2017;PIS7411        ;Bulbophyllum stragularium;Warm ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;      ;0;-;Abierta   
12/11/2019;PIS7411        ;Bulbophyllum stragularium;Warm ;P-102 N-C   ;EDISON LOJANO       ;  ;0;      ;0;-;Cerrada   
21/11/2019;PIS7411        ;Bulbophyllum stragularium;Warm ;P-102 N-E   ;MANUEL RUIZ         ;  ;0;      ;0;-;Cerrada   
21/11/2019;PIS7411        ;Bulbophyllum stragularium;Warm ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;      ;0;7/2/2020;Abierta   
27/4/2015;PIH8038        ;Bulbophyllum umbellatum Syn. trisetum;Warm ;P-          ;ESTEFANÍA FARFÁN    ;  ;1;400;0;-;Abierta   
9/2/2018;PIH8038        ;Bulbophyllum umbellatum Syn. trisetum;Warm ;P-          ;                    ;  ;1;400;0;-;Abierta   
3/4/2018;PIH8038        ;Bulbophyllum umbellatum Syn. trisetum;Warm ;P-102 N-C   ;MANUEL RUIZ         ;  ;0;400;0;-;Cerrada   
30/5/2024;PIH8038        ;Bulbophyllum umbellatum Syn. trisetum;Warm ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;400;0;-;Abierta   
7/1/2015;PIH8038        ;Bulbophyllum umbellatum Syn. trisetum;Warm ;P-109 N-D   ;MANUEL RUIZ         ;  ;0;400;0;30/1/2015;Cerrada   
17/10/2017;PIH8038        ;Bulbophyllum umbellatum Syn. trisetum;Warm ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;400;0;22/12/2017;Cerrada   
14/9/2018;PIH8038        ;Bulbophyllum umbellatum Syn. trisetum;Warm ;P-102 N-F   ;MANUEL RUIZ         ;  ;0;400;0;21/12/2018;Abierta   
15/5/2017;PRS3888        ;Bulbophyllum weddellii;Intermedio ;P-101 N-A   ;MANUEL RUIZ         ;  ;0;600;0;-;Abierta   
20/9/2012;PRS3888-001    ;Bulbophyllum weddellii 003097;Intermedio ;P-101 N-F   ;ANTONIO TENELANDA   ;  ;1;      ;0;-;Semiabiert
20/9/2012;PRS3888-001    ;Bulbophyllum weddellii 003097;Intermedio ;P-101 N-C   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Cerrada   
15/12/2017;PRH12532       ;Burrageara Living Fire 'Red Man' x Onc. Cholita Cuencana;Intermedio ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;1500;0;26/1/2018;Cerrada   
1/12/2017;PRH12532       ;Burrageara Living Fire 'Red Man' x Onc. Cholita Cuencana;Intermedio ;P-102 N-E   ;MANUEL RUIZ         ;  ;0;1500;0;10/2/2018;Cerrada   
3/10/2024;PRH18560       ;Burrageara Sunkissed 'Buttercup' x Oncidium nebulosum;Intermedio ;P-          ;                    ;SI;0;1000;0;-;Abierta   
16/10/2024;PRH18560       ;Burrageara Sunkissed 'Buttercup' x Oncidium nebulosum;Intermedio ;P-          ;                    ;  ;1;1000;0;-;Abierta   
17/4/2024;PRH15956       ;Burrageara Sunkissed 'Buttercup' x Oncidium Tiger Brew;Intermedio ;P-102 N-C   ;MANUEL RUIZ         ;  ;0;2000;0;-;Cerrada   
17/1/2017;PIS8146        ;Cadetia taylorii;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;800;0;-;Cerrada   
21/7/2017;PIS8146        ;Cadetia taylorii;Warm ;P-131 N-D   ;PAOLA MEDINA        ;  ;0;800;0;-;Cerrada   
19/9/2014;PIS8146        ;Cadetia taylorii;Warm ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;800;0;24/10/2014;Cerrada   
6/11/2018;PIS8146        ;Cadetia taylorii;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;800;0;28/12/2018;Cerrada   
16/1/2024;PRH13194       ;Cahuzacara Kiat Tan;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;1200;0;-;Abierta   
10/9/2018;PRH13194       ;Cahuzacara Kiat Tan;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;1200;0;10/12/2018;Cerrada   
16/10/2024;PRH18755       ;Cahuzacara Kiat Tan x Cattlianthe Vito Munoz;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
26/7/2024;PRH18326       ;Cahuzacara Kiat Tan x Rhyncholaeliocattleya Zamora;Warm ;P-131 N-D   ;MANUEL RUIZ         ;  ;1;1500;0;-;Abierta   
14/2/2025;PRH18326       ;Cahuzacara Kiat Tan x Rhyncholaeliocattleya Zamora;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;0;1500;0;-;Abierta   
22/5/2020;PIS10897       ;Calanthe aristulifera x liebuldii;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;1200;0;-;Cerrada   
2/4/2019;PIS10897       ;Calanthe aristulifera x liebuldii;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;1200;0;20/9/2019;Cerrada   
10/5/2019;PIS10897       ;Calanthe aristulifera x liebuldii;Warm ;P-101 N-B   ;MANUEL RUIZ         ;  ;0;1200;0;31/10/2019;Cerrada   
28/4/2020;PIS10897       ;Calanthe aristulifera x liebuldii;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;0;1200;0;17/7/2020;Cerrada   
2/4/2019;PIS10895       ;Calanthe hancockii;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
10/5/2019;PIS10900       ;Calanthe hancockii x liebuldii;Warm ;P-101 N-B   ;MANUEL RUIZ         ;  ;0;1200;0;-;Cerrada   
2/4/2019;PIS10900       ;Calanthe hancockii x liebuldii;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;1200;0;20/9/2019;Cerrada   
22/5/2020;PIS10899       ;Calanthe Kozured x Calanthe aristulifera;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;0;900;0;17/7/2020;Abierta   
6/11/2015;PIS9056        ;Calanthe nicolae;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;800;0;-;Abierta   
14/11/2013;PRE2121        ;Callopsis volkensii;IW;P-102 N-E   ;PAOLA MEDINA        ;  ;0;      ;0;-;Cerrada   
14/1/2025;PIS19498-001   ;Calyptrochilum christyanum 'Uchucay';IW;P-          ;                    ;  ;0;1200;0;-;Abierta   
11/5/2015;PIS10830-001   ;Camaridium cucullatum vino 'Mexico';Intermedio ;P-102 N-C   ;MANUEL RUIZ         ;  ;0;700;0;5/6/2015;Abierta   
15/5/2017;PRS1099        ;Camaridium dichotomum;Cool ;P-101 N-A   ;MANUEL RUIZ         ;  ;0;500;0;-;Abierta   
23/5/2014;PIS9686        ;Camaridium praestans;Intermedio ;P-101 N-D   ;ANTONIO TENELANDA   ;  ;1;500;0;-;Cerrada   
3/6/2014;PIS9686        ;Camaridium praestans;Intermedio ;P-101 N-E   ;PAOLA MEDINA        ;  ;1;500;0;-;Cerrada   
24/3/2015;PIS9686        ;Camaridium praestans;Intermedio ;P-          ;                    ;  ;1;500;0;-;Abierta   
29/9/2017;PIS9686        ;Camaridium praestans;Intermedio ;P-101 N-B   ;MANUEL RUIZ         ;  ;0;500;0;-;Cerrada   
3/2/2015;PRS0086        ;Campylocentrum colombianum;IW;P-101 N-A   ;MANUEL RUIZ         ;  ;0;      ;0;-;Abierta   
14/11/2014;PRS0086        ;Campylocentrum colombianum;IW;P-101 N-A   ;MANUEL RUIZ         ;  ;1;      ;0;5/12/2014;Cerrada   
30/7/2016;PRS0086-001    ;Campylocentrum colombianum aff;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;600;0;-;Cerrada   
20/11/2018;PIS11640-002   ;Capanemia micromera L;Intermedio ;P-          ;                    ;  ;0;1500;0;-;Abierta   
26/1/2017;PIS12150-001   ;Capanemia superflua;IW;P-          ;                    ;  ;0;      ;0;-;Abierta   
27/5/2017;PIS12150       ;Capanemia superflua;IW;P-          ;                    ;  ;0;1200;0;-;Abierta   
24/12/2022;PIS12150-003   ;Capanemia superflua Floralia L;IW;P-          ;                    ;  ;0;1000;0;-;Abierta   
14/4/2023;PIS12150-003   ;Capanemia superflua Floralia L;IW;P-          ;                    ;  ;0;1000;0;-;Abierta   
20/1/2018;PIS12150-002   ;Capanemia superflua L;IW;P-          ;                    ;  ;0;1000;0;-;Abierta   
27/1/2017;PIS12143       ;Capanemia theresae;Intermedio ;P-          ;                    ;  ;0;1200;0;-;Abierta   
28/5/2017;PIS12143       ;Capanemia theresae;Intermedio ;P-          ;                    ;  ;0;1200;0;-;Abierta   
22/8/2018;PRH12947       ;Catanoches Ecuagenera;Intermedio ;P-131 N-D   ;MANUEL RUIZ         ;  ;0;900;0;-;Cerrada   
1/10/2018;PRH12947       ;Catanoches Ecuagenera;Intermedio ;P-131 N-C   ;MANUEL RUIZ         ;  ;0;900;0;-;Abierta   
10/5/2018;PRH12947       ;Catanoches Ecuagenera;Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;900;0;13/7/2018;Abierta   
23/5/2018;PRH12947-001   ;Catanoches Ecuagenera 'Rojo';Intermedio ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;1000;0;-;Cerrada   
1/10/2018;PRH12947-001   ;Catanoches Ecuagenera 'Rojo';Intermedio ;P-131 N-C   ;MANUEL RUIZ         ;  ;0;1000;0;23/11/2018;Abierta   
25/8/2011;PRS0091        ;Catasetum expansum;Warm ;P-100       ;EDISON LOJANO       ;  ;1;400;0;-;Abierta   
5/3/2011;PRS0091        ;Catasetum expansum;Warm ;P-100       ;                    ;  ;0;400;0;-;Cerrada   
23/5/2011;PRS0091        ;Catasetum expansum;Warm ;P-100       ;                    ;  ;0;400;0;-;Cerrada   
10/10/2016;PRS0091        ;Catasetum expansum;Warm ;P-          ;                    ;  ;1;400;0;-;Abierta   
8/4/2015;PRS0091        ;Catasetum expansum;Warm ;P-104 N-D   ;MANUEL RUIZ         ;  ;0;400;0;16/5/2015;Abierta   
2/5/2024;PRS0091-010    ;Catasetum expansum (Autopoli);Warm ;P-131 N-D   ;MANUEL RUIZ         ;  ;1;800;0;-;Abierta   
12/2/2016;PIS11210       ;Catasetum integerrimum;Intermedio ;P-102 N-E   ;MANUEL RUIZ         ;  ;1;500;0;15/4/2016;Cerrada   
24/1/2017;PRS0094        ;Catasetum macroglossum;Warm ;P-131 N-D   ;MANUEL RUIZ         ;  ;1;700;0;-;Abierta   
9/3/2017;PRS0094        ;Catasetum macroglossum;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;1;700;0;-;Abierta   
9/3/2017;PRS0094        ;Catasetum macroglossum;Warm ;P-          ;                    ;  ;0;700;0;-;Abierta   
23/12/2016;PRS0094        ;Catasetum macroglossum;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;700;0;12/1/2017;Abierta   
30/3/2017;PRS0094        ;Catasetum macroglossum;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;700;0;28/4/2017;Abierta   
20/4/2017;PRS0094        ;Catasetum macroglossum;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;1;700;0;19/5/2017;Abierta   
15/5/2011;PRS0095        ;Catasetum microglossum;Warm ;P-101 N-D   ;                    ;  ;0;500;0;-;Cerrada   
21/4/2015;PRS0095        ;Catasetum microglossum;Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;0;500;0;-;Abierta   
15/7/2010;PRS2365-001    ;Catasetum saccatum;IW;P-100 N-A   ;                    ;  ;0;      ;0;-;Cerrada   
12/12/2010;PRS2365-002    ;Catasetum saccatum;IW;P-100       ;                    ;  ;0;      ;0;-;Cerrada   
11/12/2014;PRS2365        ;Catasetum saccatum;IW;P-102 N-E   ;MANUEL RUIZ         ;  ;1;2500;0;-;Abierta   
11/11/2015;PRS2365        ;Catasetum saccatum;IW;P-          ;                    ;  ;1;2500;0;-;Abierta   
18/2/2015;PRS2365        ;Catasetum saccatum;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
5/5/2017;PRS2365        ;Catasetum saccatum;IW;P-131 N-C   ;MANUEL RUIZ         ;  ;1;2500;0;-;Abierta   
18/2/2015;PRS2365        ;Catasetum saccatum;IW;P-102 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;10/4/2015;Abierta   
12/6/2019;PRS2365-005    ;Catasetum saccatum (Autopoli);IW;P-131 N-B   ;MANUEL RUIZ         ;  ;0;500;0;20/9/2019;Cerrada   
18/4/2016;PRS2365-004    ;Catasetum saccatum lita;IW;P-102 N-F   ;MANUEL RUIZ         ;  ;1;500;0;-;Abierta   
14/9/2016;PRS2365-004    ;Catasetum saccatum lita;IW;P-131 N-C   ;MANUEL RUIZ         ;  ;1;500;0;-;Abierta   
20/4/2017;PRS2365-004    ;Catasetum saccatum lita;IW;P-101 N-B   ;MANUEL RUIZ         ;  ;1;500;0;-;Abierta   
4/3/2015;PRS4102        ;Catasetum sp;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;0;400;0;22/5/2015;Abierta   
3/9/2011;PRS4102-003    ;Catasetum sp ´Brasil Gerson`;Warm ;P-131 N-C   ;GENOVEVA VILLA      ;  ;1;600;0;-;Abierta   
30/3/2017;PRS4102-003    ;Catasetum sp ´Brasil Gerson`;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;600;0;-;Abierta   
15/4/2015;PRS4102-003    ;Catasetum sp ´Brasil Gerson`;Warm ;P-109 N-C   ;                    ;  ;0;600;0;2/10/2015;Abierta   
3/5/2017;PRS4102-012    ;Catasetum sp Gigi 13;Warm ;P-131 N-D   ;MANUEL RUIZ         ;  ;1;2000;0;-;Cerrada   
22/8/2019;PRS4102-012    ;Catasetum sp Gigi 13;Warm ;P-131 N-D   ;MANUEL RUIZ         ;  ;1;2000;0;-;Abierta   
14/4/2020;PRS4102-012    ;Catasetum sp Gigi 13;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;2000;0;-;Abierta   
20/10/2020;PRS4102-012    ;Catasetum sp Gigi 13;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;2000;0;-;Abierta   
24/11/2016;PRS4102-007    ;Catasetum sp Javin;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;600;0;23/12/2016;Abierta   
14/12/2016;PRS4102-007    ;Catasetum sp Javin;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;600;0;27/1/2017;Abierta   
22/8/2019;PRS4102-007    ;Catasetum sp Javin;Warm ;P-131 N-D   ;MANUEL RUIZ         ;  ;1;600;0;26/9/2019;Abierta   
27/8/2018;PRS4102-016    ;Catasetum sp Patricia Pilar;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;500;0;19/10/2018;Cerrada   
21/9/2018;PRS4102-016    ;Catasetum sp Patricia Pilar;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;0;500;0;19/10/2018;Cerrada   
13/8/2019;PRS4102-017    ;Catasetum sp Salvador (Autopoli);Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;1;1000;0;-;Abierta   
25/9/2019;PRS4102-017    ;Catasetum sp Salvador (Autopoli);Warm ;P-131 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
2/12/2016;PRS4102-009    ;Catasetum sp Sinsao;Warm ;P-131 N-C   ;MANUEL RUIZ         ;  ;1;900;0;-;Abierta   
14/4/2025;PRS2366-001    ;Catasetum tuberculatum (Autopoli);Warm ;P-131 N-B   ;MANUEL RUIZ         ;  ;1;1000;2;-;Abierta   
5/5/2009;PIS2367        ;Cattleya aclandiae;Warm ;P-100       ;                    ;  ;0;      ;0;-;Cerrada   
3/3/2010;PIS2367        ;Cattleya aclandiae;Warm ;P-100       ;                    ;  ;0;      ;0;-;Abierta   
29/4/2016;PIS2367-003    ;Cattleya aclandiae f. alba;Warm ;P-131 N-D   ;MANUEL RUIZ         ;  ;0;500;0;9/9/2016;Abierta   
9/7/2014;PIS2367-004    ;Cattleya aclandiae f. alba x self;Warm ;P-131 N-D   ;PAOLA MEDINA        ;  ;0;800;0;12/9/2014;Cerrada   
29/6/2017;PIS12407       ;Cattleya acuensis;Intermedio ;P-          ;                    ;  ;0;1500;0;-;Abierta   
29/11/2011;PRH8309        ;Cattleya Adonis (1898);Warm ;P-131 N-C   ;GENOVEVA VILLA      ;  ;1;200;0;-;Abierta   
